_id,rewardsReceiptStatus,totalSpent,purchasedItemCount,userId
601602db0a7214ad500001b3,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60173a940a7214ad50000235,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016d94f0a720f05f8000284,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60169a070a720f05f8000264,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016e0570a720f05f8000289,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601604070a7214ad500001b4,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6017037e0a7214ad5000021f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60172b590a720f05f80002a9,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016dba70a720f05f8000285,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6017419a0a7214ad50000239,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601620270a7214ad500001c1,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016780d0a720f05f8000255,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601617f20a720f05f8000232,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016df2c0a720f05f8000288,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601729000a720f05f80002a8,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601675b30a720f05f8000254,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60166d7e0a7214ad500001e9,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601711900a720f05f800029f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601721f90a720f05f80002a6,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601697af0a720f05f8000263,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016bad70a7214ad50000205,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60170bb30a720f05f800029d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601836c70a720f05f8000364,FINISHED,23.0,2.0,601836c2c8b50e11d8454b58
6017707d0a720f05f80002c7,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601485340a720f05f8000167,FINISHED,20.99,1.0,60147d2ac8b50e11d8453f53
601830cd0a720f05f800034f,FLAGGED,0.0,0.0,601830cdc8b50e11d8454a6f
601485370a720f05f8000172,FINISHED,20.98,1.0,60147d2ac8b50e11d8453f53
60182f290a720f05f800032f,FINISHED,1.0,1.0,60182f1dc8b50e11d84548c4
601868260a720f05f400000e,SUBMITTED,,,60186237c8b50e11d8454d5f
6017e6d70a7214ad5000027f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601795fa0a7214ad5000025b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601890c70a7214ad28000028,FLAGGED,1.0,1.0,601890689a1b091205b61c87
60183c850a7214ad50000308,FINISHED,27.0,3.0,60183c839a1b091205b61aca
601830ce0a7214ad500002df,FINISHED,28.0,5.0,601830ce9a1b091205b618e8
60182f370a720f05f8000335,FINISHED,1.0,2.0,60182f1dc8b50e11d84548c4
60179e2e0a7214ad50000260,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60175dba0a720f05f80002bf,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60182d8c0a720f05f8000318,FLAGGED,1.0,1.0,60182d6dc8b50e11d84547b2
601747780a7214ad5000023b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60182f390a7214ad500002b8,REJECTED,0.0,0.0,60182f1dc8b50e11d84548c4
6018643e0a7214ad28000002,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601830d30a7214ad500002e1,FINISHED,29.0,4.0,601830ce9a1b091205b618e8
6018369f0a7214ad500002f1,FLAGGED,1.0,1.0,601836829a1b091205b6194d
601830a70a7214ad500002d3,REJECTED,3.0,3.0,60183090c8b50e11d84549c0
6018682c0a720f05f4000011,SUBMITTED,,,60186237c8b50e11d8454d5f
60182f610a720f05f800033e,FINISHED,1.0,1.0,60182f1dc8b50e11d84548c4
601890b80a7214ad28000020,FINISHED,25.0,4.0,601890b2c8b50e11d8454e82
601485370a720f05f8000175,FINISHED,21.0,1.0,60147d2ac8b50e11d8453f53
6017ab130a720f05f80002e0,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601890d50a720f05f4000057,FINISHED,10.0,1.0,601890689a1b091205b61c87
6014853a0a7214ad50000106,FINISHED,20.95,1.0,60147d2ac8b50e11d8453f53
6017ff730a720f05f8000301,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189c850a7214ad28000034,FLAGGED,1.0,1.0,60189c859a1b091205b61de1
60189ffe0a720f05f4000066,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6018b92a0a7214ad2800005e,SUBMITTED,,,60186237c8b50e11d8454d5f
60189c980a7214ad28000040,FINISHED,26.0,4.0,60189c94c8b50e11d8454f6b
6018a95f0a7214ad28000056,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6018b93c0a7214ad28000061,SUBMITTED,,,60186237c8b50e11d8454d5f
60189c9c0a7214ad28000045,FINISHED,27.0,5.0,60189c94c8b50e11d8454f6b
60189cc00a720f05f4000063,FINISHED,50.0,5.0,60189c74c8b50e11d8454eff
6018b89c0a7214ad2800005d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189c7b0a7214ad2800002e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189c990a7214ad28000041,FINISHED,21.0,4.0,60189c94c8b50e11d8454f6b
6018a7070a7214ad28000055,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189c920a7214ad2800003a,FLAGGED,0.0,0.0,60189c92c8b50e11d8454f5d
5fb1bd510a7214ad890000e3,REJECTED,1.0,11.0,5fb1bd519c09d811e5211cef
60189ca00a7214ad28000048,FINISHED,1.0,1.0,54943462e4b07e684157a532
6018abb90a720f05f400006d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189c750a720f05f400005d,FINISHED,11.0,2.0,54943462e4b07e684157a532
6018b1920a720f05f400006e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189c900a7214ad28000038,REJECTED,10.0,1.0,60189c90c8b50e11d8454f49
60189cc10a7214ad28000050,FINISHED,10.0,1.0,60189c74c8b50e11d8454eff
6018ace50a7214ad28000057,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189c7d0a7214ad28000030,FLAGGED,1.0,1.0,60189c74c8b50e11d8454eff
60189cae0a7214ad2800004f,FINISHED,2.23,1.0,60189c74c8b50e11d8454eff
60189cb40a720f05f4000060,REJECTED,3.0,3.0,60189c74c8b50e11d8454eff
6018a12c0a720f05f4000067,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6018bd4b0a720f05f4000074,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6018af3b0a7214ad28000059,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60189cb60a720f05f4000061,SUBMITTED,,,60189c74c8b50e11d8454eff
60189cbe0a720f05f4000062,FINISHED,11.0,2.0,60189c74c8b50e11d8454eff
5fb2da580a7214ad89000114,REJECTED,1.0,11.0,5fb2da582357ec11d4ecc403
601af3530a720f05f4000212,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601aba020a7214ad280001d1,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a6c8d0a720f05f40001c4,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a59ce0a7214ad2800019b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a23e60a7214ad28000187,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601aaf5b0a720f05f40001dd,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b0bf00a720f05f400021b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a2e730a720f05f40001a9,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a93390a720f05f40001d5,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b2c090a7214ad2800021a,SUBMITTED,,,542ace60e4b0b3d724922499
601adab60a720f05f4000207,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a48390a720f05f40001b6,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a74c20a720f05f40001c8,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601aaf580a7214ad280001ca,FINISHED,25.0,5.0,601aaebde409201029849b3c
601aaf7a0a720f05f40001e8,FINISHED,9.99,1.0,601aaebde409201029849b3c
601ab6630a720f05f40001eb,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ac1d80a720f05f40001fe,FINISHED,1.0,1.0,54943462e4b07e684157a532
601ab7900a720f05f40001ec,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a25110a7214ad28000188,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b14240a720f05f400021e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a2d450a7214ad2800018b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ae6710a720f05f400020c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b32150a7214ad28000220,SUBMITTED,,,5a43c08fe4b014fd6b6a0612
601af2280a7214ad28000209,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601a5afc0a7214ad2800019c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ad7310a720f05f4000206,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601aaf710a720f05f40001e6,FINISHED,4.66,4.0,601aaebde409201029849b3c
601af5aa0a720f05f4000214,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b32160a7214ad28000221,REJECTED,0.0,0.0,5a43c08fe4b014fd6b6a0612
601af6d90a720f05f4000215,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c540f0a720f05f40002be,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c090e0a7214ad28000282,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c5d700a7214ad280002bc,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c702e0a7214ad280002e8,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c40230a720f05f40002b5,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c27870a720f05f400029e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601bd57e0a7214ad2800026d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c68b50a720f05f40002c8,FINISHED,1.0,2.0,601c6887969c0b11f7d0c81f
601c87a00a7214ad280002f0,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601bbf390a7214ad28000260,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601bbbb50a720f05f400026a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b85cc0a7214ad2800024b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c68ce0a7214ad280002d6,FINISHED,29.0,8.0,601c68ce29c30a1227ada468
601c28b30a720f05f400029f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b730f0a7214ad28000243,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b48df0a720f05f4000238,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c2c3a0a720f05f40002a2,FINISHED,9.99,1.0,601c2c05969c0b11f7d0b097
601bc2bd0a7214ad28000262,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b5cc90a7214ad2800023a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601be7120a720f05f400027a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c2d630a7214ad280002a7,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c11410a720f05f400028e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c2c540a720f05f40002a4,FINISHED,10.0,1.0,601c2c05969c0b11f7d0b097
601c265a0a720f05f400029d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601bdc850a720f05f4000276,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c5fc90a7214ad280002be,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601c68c70a7214ad280002d2,FLAGGED,1.0,1.0,601c6887969c0b11f7d0c81f
601c80940a720f05f40002d9,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601b43010a7214ad2800022c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601bd1fa0a7214ad2800026c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601d7c000a7214ad590002a1,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7c180a720f05540002fd,PENDING,28.57,,59c124bae4b0299e55b0f330
601d77170a720f053c00000a,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7b8e0a720f0554000079,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7d580a7214ad59000928,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7cf90a720f055400070e,PENDING,28.57,,59c124bae4b0299e55b0f330
601d77180a720f053c00000f,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7d540a720f05540008a6,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7ba00a720f05540000d2,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7bb60a7214ad59000141,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7cd30a720f0554000663,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7b730a720f0554000006,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7d340a7214ad5900086c,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7c1e0a720f055400031a,PENDING,28.57,,59c124bae4b0299e55b0f330
601d83930a7214ad59000932,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601d7c300a7214ad59000384,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7ca40a720f055400058b,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7b770a720f0554000016,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7bb60a720f055400013a,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7c7f0a7214ad590004f2,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7d2c0a720f05540007fa,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7d230a720f05540007ce,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7c500a720f0554000409,PENDING,28.57,,59c124bae4b0299e55b0f330
601d02aa0a720f05f4000312,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601d7c960a7214ad59000564,PENDING,28.57,,59c124bae4b0299e55b0f330
601d75dd0a720f05a9000004,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7c480a720f05540003e0,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7c280a7214ad5900035c,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7cd50a7214ad5900069f,PENDING,28.57,,59c124bae4b0299e55b0f330
601d7b840a720f055400004e,PENDING,28.57,,59c124bae4b0299e55b0f330
601e911a0a720f053c000070,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e58da0a720f053c000050,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e71780a7214ad2500004f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e7d2e0a720f053c000067,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ead690a720f053c000092,FINISHED,4.66,4.0,601ead00b57b8a12187fce78
601ed3e80a720f053c0000a5,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601eae650a720f053c000093,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e63660a720f053c000055,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f190c0a720f053c0000c4,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e787e0a7214ad25000051,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ea1830a720f053c000079,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e0b830a720f053c00002e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f09d10a720f053c0000bd,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601efe190a720f053c0000b8,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ead5b0a720f053c00008f,FINISHED,4.66,4.0,601ead00b57b8a12187fce78
601e14e30a7214ad2500002e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ed9c40a7214ad25000078,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e3b8f0a720f053c000043,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ddca40a7214ad25000019,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e9a7b0a720f053c000074,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601eb8f30a720f053c000099,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e96f60a7214ad2500005c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f29740a720f053c0000cc,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f1b660a720f053c0000c6,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e22f20a720f053c000039,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e173d0a720f053c000032,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e35b40a7214ad2500003c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e128a0a7214ad2500002c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f2bca0a7214ad2500009a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601e84360a720f053c000069,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f90920a720f053c0000f9,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f9c4a0a7214ad250000c8,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60201adc0a7214ad250000ff,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f7b7a0a720f053c0000ee,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f98c60a720f053c0000fe,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f81560a720f053c0000f1,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f31a60a720f053c0000d0,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60204ae80a7214ad25000111,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020776d0a7214ad25000120,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601fee520a720f053c000120,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601fdb920a7214ad250000e2,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601ffa0a0a7214ad250000f2,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602057ce0a720f053c000151,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601fe3c80a7214ad250000e6,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f36570a7214ad2500009d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60205b510a7214ad25000117,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601fda670a720f053c00011a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602067080a7214ad2500011c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f8be40a7214ad250000c2,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f7f010a7214ad250000be,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f46bf0a7214ad250000a4,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601fb3ba0a720f053c000109,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f38af0a720f053c0000d4,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60202b430a7214ad25000103,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f35290a7214ad2500009c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f4dc50a7214ad250000a9,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602017570a720f053c000132,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f58540a7214ad250000ad,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601fcd820a7214ad250000db,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601f39db0a720f053c0000d5,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020e91a0a720f053c000196,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60217b960a720f05a8000012,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60207fa20a7214ad25000123,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60219c670a720f05a8000028,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020eb730a720f053c000197,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602181720a7214d8e9000034,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021c0bb0a7214d8e900004e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020e46b0a720f053c000194,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020c84a0a720f053c000187,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60216d880a7214d8e9000004,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020a2cd0a720f053c000175,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60212be60a7214ad25000166,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020ac2a0a720f053c000177,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021c56a0a720f05a8000036,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020b4610a7214ad25000139,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020e0e50a720f053c000193,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602175ba0a7214d8e9000007,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60217f1b0a720f05a8000016,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020cbce0a7214ad25000140,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021804a0a720f05a8000019,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602198e50a720f05a8000027,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602145ae0a720f0573000007,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602176c90a7214d8e9000028,FINISHED,1.0,1.0,6021768799409b11fcf8987f
602116ce0a7214ad2500015e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021ca1c0a720f05a8000039,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020faae0a7214ad25000152,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602160a30a720f05c0000001,PENDING,,,54ca99a9e4b0b11b4f7d6dc5
6020a0720a720f053c000173,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6020f0220a7214ad25000150,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60214de60a720f057300000b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021f05f0a720f05a8000062,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021d37b0a720f05a800003c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021ed3c0a720f05a800005f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022f4e60a7214d8e9000112,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021ed890a720f05a8000060,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022b0ef0a7214d8e90000f3,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022d8c90a720f05a80000e7,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60231cbd0a720f05a8000108,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60227c330a720f05a800009c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021efe50a7214d8e9000081,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022e8000a720f05a80000ef,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022c1580a7214d8e90000ff,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602213e70a720f05a8000071,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6023216c0a720f05a800010a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021d63a0a7214d8e9000058,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60223a950a7214d8e90000a2,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602299b40a720f05a80000bc,FINISHED,1.0,2.0,6022998599409b11fcf89c53
602231350a7214d8e900009f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602299ad0a7214d8e90000d7,FINISHED,1.0,1.0,6022998599409b11fcf89c53
6022d9f60a720f05a80000e8,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602279db0a720f05a800009b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022752b0a7214d8e90000be,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602252050a7214d8e90000ae,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021ec5f0a720f05a800005d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022c2820a720f05a80000dd,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602202540a720f05a800006a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022b6cb0a7214d8e90000f8,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6022bb780a7214d8e90000fb,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6021d8cf0a7214d8e900005c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602315b50a720f05a8000104,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602344970a7214d8e900012f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6023e2c90a7214d8e9000175,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602467370a720f05a80001b7,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6024024b0a7214d8e900018d,FINISHED,25.0,5.0,602401f1c081001222409ad6
602367ba0a720f05a800012e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602438550a720f05a8000192,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602345c20a7214d8e9000130,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60233c5f0a720f05a8000119,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602454340a720f05a80001ae,FINISHED,5.88,2.0,60245433efa60112282c1859
6023a2530a720f05a8000144,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60245dd50a720f05a80001b2,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60244d6e0a7214d8e90001c9,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6024024b0a7214d8e900018c,FINISHED,25.0,5.0,602401f1c081001222409ad6
602393180a720f05a800013d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6023bfa00a7214d8e9000168,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602462850a720f05a80001b3,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602429930a720f05a800018b,FINISHED,49.95,5.0,6024291f58b989121e6bad5f
602380580a7214d8e900014a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602402750a720f05a800016f,FINISHED,49.95,5.0,602401f1c081001222409ad6
602429640a720f05a8000187,FINISHED,1.0,1.0,54943462e4b07e684157a532
6023d0080a720f05a8000155,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60243bdb0a720f05a80001a2,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602460300a7214d8e90001d6,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602331d70a720f05a8000113,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60245f020a7214d8e90001d5,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602427ec0a720f05a8000180,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6023ee820a720f05a8000163,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602439950a7214d8e90001c2,FINISHED,1.0,1.0,54943462e4b07e684157a532
602402600a7214d8e9000195,FINISHED,4.66,4.0,602401f1c081001222409ad6
6024397f0a720f05a8000199,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60258c2b0a7214d8e900028f,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602483540a7214d8e90001ea,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602561fd0a7214d8e9000273,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602566ae0a7214d8e900027b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60251e050a720f05a80001fc,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60250b440a720f05a80001f5,SUBMITTED,,,5fc961c3b8cfca11a077dd33
602531f00a7214d8e900023e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
